type,n,threshold,usec
reverse,98500,0,28504
reverse,98600,0,28444.4
reverse,98700,0,28492.4
reverse,98800,0,28452.2
reverse,98900,0,28509.2
reverse,99000,0,28552.6
reverse,99100,0,28544.6
reverse,99200,0,28594.6
reverse,99300,0,28629.2
reverse,99400,0,28659.2
reverse,99500,0,28692
reverse,99600,0,28702.8
reverse,99700,0,28733
reverse,99800,0,28767
reverse,99900,0,28875.8
reverse,100000,0,28835.6
almost,500,0,102.2
almost,600,0,126.6
almost,700,0,147.6
almost,800,0,169.4
almost,900,0,198
almost,1000,0,216.2
almost,1100,0,242.4
almost,1200,0,269.2
almost,1300,0,289.4
almost,1400,0,313.8
almost,1500,0,337.2
almost,1600,0,358.6
almost,1700,0,385.2
almost,1800,0,408.8
almost,1900,0,434
almost,2000,0,453
almost,2100,0,482
almost,2200,0,509.2
almost,2300,0,534
almost,2400,0,560.2
almost,2500,0,592.4
almost,2600,0,611.4
almost,2700,0,633.8
almost,2800,0,663.4
almost,2900,0,686.4
almost,3000,0,705.2
almost,3100,0,731.6
almost,3200,0,760.6
almost,3300,0,789.2
almost,3400,0,809.2
almost,3500,0,837.4
almost,3600,0,861.2
almost,3700,0,890
almost,3800,0,911.4
almost,3900,0,935.4
almost,4000,0,957.2
almost,4100,0,986.6
almost,4200,0,1018.8
almost,4300,0,1043.4
almost,4400,0,1070.8
almost,4500,0,1102.8
almost,4600,0,1128.8
almost,4700,0,1165
almost,4800,0,1181
almost,4900,0,1209.2
almost,5000,0,1226.8
almost,5100,0,1248
almost,5200,0,1271.6
almost,5300,0,1300
almost,5400,0,1353.6
almost,5500,0,1397.2
almost,5600,0,1385.4
almost,5700,0,1405.2
almost,5800,0,1450.6
almost,5900,0,1497.6
almost,6000,0,1487.2
almost,6100,0,1503.8
almost,6200,0,1546.4
almost,6300,0,1572
almost,6400,0,1594.6
almost,6500,0,1666.8
almost,6600,0,1679.2
almost,6700,0,1682.2
almost,6800,0,1707.6
almost,6900,0,1738.2
almost,7000,0,1760.6
almost,7100,0,1799.8
almost,7200,0,1819.6
almost,7300,0,1849.4
almost,7400,0,1860.6
almost,7500,0,1888
almost,7600,0,1928
almost,7700,0,1935
almost,7800,0,1965.8
almost,7900,0,1995.4
almost,8000,0,2011.8
almost,8100,0,2031
almost,8200,0,2057
almost,8300,0,2093
almost,8400,0,2125.4
almost,8500,0,2148.8
almost,8600,0,2172.8
almost,8700,0,2205.2
almost,8800,0,2231.4
almost,8900,0,2256.2
almost,9000,0,2291.4
almost,9100,0,2313
almost,9200,0,2357.2
almost,9300,0,2371.8
almost,9400,0,2404.2
almost,9500,0,2440
almost,9600,0,2472.2
almost,9700,0,2483.4
almost,9800,0,2514.6
almost,9900,0,2538.6
almost,10000,0,2570.8
almost,10100,0,2599.8
almost,10200,0,2630.4
almost,10300,0,2639.8
almost,10400,0,2675.2
almost,10500,0,2699.4
almost,10600,0,2723
almost,10700,0,2751.6
almost,10800,0,2780.2
almost,10900,0,2813
almost,11000,0,2840
almost,11100,0,2865.8
almost,11200,0,2894.2
almost,11300,0,2920.8
almost,11400,0,2949.2
almost,11500,0,2974.4
almost,11600,0,2998
almost,11700,0,3031.4
almost,11800,0,3065.8
almost,11900,0,3074
almost,12000,0,3100.2
almost,12100,0,3132.8
almost,12200,0,3150.8
almost,12300,0,3170.8
almost,12400,0,3207.8
almost,12500,0,3228.2
almost,12600,0,3265.2
almost,12700,0,3318.6
almost,12800,0,3334.6
almost,12900,0,3347.4
almost,13000,0,3385.4
almost,13100,0,3414.8
almost,13200,0,3430.6
almost,13300,0,3462.6
almost,13400,0,3500.2
almost,13500,0,3515.4
almost,13600,0,3554.4
almost,13700,0,3576.4
almost,13800,0,3608.2
almost,13900,0,3641.6
almost,14000,0,3663.6
almost,14100,0,3695.2
almost,14200,0,3720
almost,14300,0,3788.6
almost,14400,0,3791.4
almost,14500,0,3798.6
almost,14600,0,3822.8
almost,14700,0,3828.4
almost,14800,0,3893.8
almost,14900,0,3952
almost,15000,0,3952.6
almost,15100,0,3960
almost,15200,0,3972.2
almost,15300,0,3994.8
almost,15400,0,4038.4
almost,15500,0,4079.4
almost,15600,0,4133.4
almost,15700,0,4102.2
almost,15800,0,4129.4
almost,15900,0,4188.6
almost,16000,0,4264.2
almost,16100,0,4251
almost,16200,0,4255.6
almost,16300,0,4249.6
almost,16400,0,4283.4
almost,16500,0,4328.6
almost,16600,0,4363.4
almost,16700,0,4489.2
almost,16800,0,4861.8
almost,16900,0,4862.6
almost,17000,0,4544.8
almost,17100,0,4565.4
almost,17200,0,4606
almost,17300,0,4716
almost,17400,0,4670
almost,17500,0,4654
almost,17600,0,4701
almost,17700,0,4726
almost,17800,0,4770.4
almost,17900,0,4786.4
almost,18000,0,4815.8
almost,18100,0,4840.2
almost,18200,0,4882.2
almost,18300,0,4917.8
almost,18400,0,4928
almost,18500,0,4986.2
almost,18600,0,4990
almost,18700,0,5027.6
almost,18800,0,5049.4
almost,18900,0,5092
almost,19000,0,5101
almost,19100,0,5138
almost,19200,0,5175
almost,19300,0,5196
almost,19400,0,5223.4
almost,19500,0,5251.8
almost,19600,0,5279
almost,19700,0,5311.4
almost,19800,0,5348.8
almost,19900,0,5371.6
almost,20000,0,5388.4
almost,20100,0,5490
almost,20200,0,5562.6
almost,20300,0,5529.2
almost,20400,0,5519.6
almost,20500,0,5533.2
almost,20600,0,5563.6
almost,20700,0,5581.2
almost,20800,0,5579.2
almost,20900,0,5625.2
almost,21000,0,5665.8
almost,21100,0,5688.4
almost,21200,0,5701.4
almost,21300,0,5717
almost,21400,0,5736.6
almost,21500,0,5769
almost,21600,0,5849.8
almost,21700,0,5844
almost,21800,0,5859
almost,21900,0,5878.4
almost,22000,0,5885.2
almost,22100,0,5925.6
almost,22200,0,5948.6
almost,22300,0,6001.6
almost,22400,0,5982
almost,22500,0,6020
almost,22600,0,6084.6
almost,22700,0,6086.8
almost,22800,0,6107.6
almost,22900,0,6134.4
almost,23000,0,6225.4
almost,23100,0,6209
almost,23200,0,6245.6
almost,23300,0,6243.6
almost,23400,0,6272.2
almost,23500,0,6287.2
almost,23600,0,6330
almost,23700,0,6376.8
almost,23800,0,6723
almost,23900,0,6708.2
almost,24000,0,6626.6
almost,24100,0,6646.4
almost,24200,0,6731.2
almost,24300,0,6660.8
almost,24400,0,6591.4
almost,24500,0,6640.8
almost,24600,0,6647
almost,24700,0,6667
almost,24800,0,6682.8
almost,24900,0,6706
almost,25000,0,6728.8
almost,25100,0,6772.4
almost,25200,0,6789
almost,25300,0,6827.4
almost,25400,0,6856
almost,25500,0,6892
almost,25600,0,6934
almost,25700,0,6968.2
almost,25800,0,6958.8
almost,25900,0,7006
almost,26000,0,7056.8
almost,26100,0,7070
almost,26200,0,7105
almost,26300,0,7222
almost,26400,0,7316.4
almost,26500,0,7510.6
almost,26600,0,7347.6
almost,26700,0,7327.2
almost,26800,0,7418.6
almost,26900,0,7320.4
almost,27000,0,7341
almost,27100,0,7378
almost,27200,0,7406.6
almost,27300,0,7422.4
almost,27400,0,7456.2
almost,27500,0,7486.4
almost,27600,0,7515.8
almost,27700,0,7528.6
almost,27800,0,7572.2
almost,27900,0,7579.4
almost,28000,0,7609.8
almost,28100,0,7644.6
almost,28200,0,7676.6
almost,28300,0,7691.4
almost,28400,0,7724.6
almost,28500,0,7758.2
almost,28600,0,7784.2
almost,28700,0,7825.8
almost,28800,0,7855.6
almost,28900,0,7890
almost,29000,0,7906
almost,29100,0,7928.6
almost,29200,0,7974.8
almost,29300,0,7981
almost,29400,0,7994.2
almost,29500,0,8037.4
almost,29600,0,8263
almost,29700,0,8536.2
almost,29800,0,8412
almost,29900,0,8395.8
almost,30000,0,8441.2
almost,30100,0,8373
almost,30200,0,8413.8
almost,30300,0,8429.8
almost,30400,0,8457.4
almost,30500,0,8490.2
almost,30600,0,8496
almost,30700,0,8492.6
almost,30800,0,8540.2
almost,30900,0,8581.4
almost,31000,0,8618.8
almost,31100,0,8649
almost,31200,0,8675.8
almost,31300,0,8750.6
almost,31400,0,8849.6
almost,31500,0,8745
almost,31600,0,8763
almost,31700,0,8796.4
almost,31800,0,9808
almost,31900,0,9220.4
almost,32000,0,9219.8
almost,32100,0,9071
almost,32200,0,9049
almost,32300,0,8929.2
almost,32400,0,8903.4
almost,32500,0,8939.6
almost,32600,0,8934.2
almost,32700,0,8953.8
almost,32800,0,8993.2
almost,32900,0,9018.4
almost,33000,0,9057
almost,33100,0,9089.4
almost,33200,0,9133.4
almost,33300,0,9140.8
almost,33400,0,9173
almost,33500,0,9216
almost,33600,0,9306.6
almost,33700,0,9294.8
almost,33800,0,9303.6
almost,33900,0,9387
almost,34000,0,9514.8
almost,34100,0,9676.2
almost,34200,0,9610.2
almost,34300,0,9612.4
almost,34400,0,9598.4
almost,34500,0,9670.8
almost,34600,0,9678.6
almost,34700,0,9720.4
almost,34800,0,9710.2
almost,34900,0,9785.6
almost,35000,0,9723
almost,35100,0,9707.2
almost,35200,0,9726.6
almost,35300,0,9781.4
almost,35400,0,9832.2
almost,35500,0,9868
almost,35600,0,9980.2
almost,35700,0,10076
almost,35800,0,10046
almost,35900,0,10065.2
almost,36000,0,10144.4
almost,36100,0,10166.4
almost,36200,0,10219
almost,36300,0,10209.2
almost,36400,0,10177
almost,36500,0,10189.2
almost,36600,0,10246.6
almost,36700,0,10271.4
almost,36800,0,10259.6
almost,36900,0,10276.6
almost,37000,0,10350.6
almost,37100,0,10376.2
almost,37200,0,10393.6
almost,37300,0,10395.6
almost,37400,0,10488.8
almost,37500,0,11802
almost,37600,0,10808.6
almost,37700,0,10553.8
almost,37800,0,10578.8
almost,37900,0,10610
almost,38000,0,10689.6
almost,38100,0,10824
almost,38200,0,10874.2
almost,38300,0,10778.4
almost,38400,0,10798.8
almost,38500,0,10833.2
almost,38600,0,10854.6
almost,38700,0,10856.8
almost,38800,0,10896.4
almost,38900,0,10907.6
almost,39000,0,10932
almost,39100,0,10934.8
almost,39200,0,11012.8
almost,39300,0,11001.8
almost,39400,0,11053.4
almost,39500,0,11086.2
almost,39600,0,11113.2
almost,39700,0,11128.8
almost,39800,0,11123.6
almost,39900,0,11145
almost,40000,0,11190.8
almost,40100,0,13426.8
almost,40200,0,12436.2
almost,40300,0,11495.6
almost,40400,0,12019.6
almost,40500,0,11642.4
almost,40600,0,11798.2
almost,40700,0,11911.6
almost,40800,0,11877.6
almost,40900,0,11962.8
almost,41000,0,11840.8
almost,41100,0,11817.6
almost,41200,0,12002.4
almost,41300,0,11699.8
almost,41400,0,11628.8
almost,41500,0,11683.4
almost,41600,0,11675.8
almost,41700,0,11698.4
almost,41800,0,11881.4
almost,41900,0,11770.2
almost,42000,0,11859.8
almost,42100,0,12189
almost,42200,0,12392.4
almost,42300,0,12143.8
almost,42400,0,12163.2
almost,42500,0,12094.6
almost,42600,0,12185.8
almost,42700,0,12098.8
almost,42800,0,12150.4
almost,42900,0,12160.2
almost,43000,0,12346.6
almost,43100,0,12328.4
almost,43200,0,12374.6
almost,43300,0,12281.4
almost,43400,0,12208.4
almost,43500,0,12311
almost,43600,0,12462.6
almost,43700,0,12592.8
almost,43800,0,12548.4
almost,43900,0,12420.6
almost,44000,0,12419
almost,44100,0,12485.4
almost,44200,0,12556.4
almost,44300,0,12485
almost,44400,0,12492
almost,44500,0,12633.2
almost,44600,0,12646.4
almost,44700,0,12662.8
almost,44800,0,12668.2
almost,44900,0,12762
almost,45000,0,12874.4
almost,45100,0,13366.4
almost,45200,0,13408
almost,45300,0,13230
almost,45400,0,13598.4
almost,45500,0,13384
almost,45600,0,13335.4
almost,45700,0,13519.8
almost,45800,0,13489.6
almost,45900,0,13457.8
almost,46000,0,13314.2
almost,46100,0,13164.6
almost,46200,0,13141.8
almost,46300,0,13135
almost,46400,0,13187.4
almost,46500,0,13250
almost,46600,0,13252.4
almost,46700,0,13301.4
almost,46800,0,13362.8
almost,46900,0,13413.8
almost,47000,0,13497.8
almost,47100,0,13489.8
almost,47200,0,13854
almost,47300,0,13528.6
almost,47400,0,13474.4
almost,47500,0,13466
almost,47600,0,13603.4
almost,47700,0,13566
almost,47800,0,13596.2
almost,47900,0,13616.6
almost,48000,0,14115
almost,48100,0,16933
almost,48200,0,14002.8
almost,48300,0,13879.4
almost,48400,0,13830
almost,48500,0,13671
almost,48600,0,13640.2
almost,48700,0,13703
almost,48800,0,13738.4
almost,48900,0,13741.8
almost,49000,0,13764.4
almost,49100,0,13761.4
almost,49200,0,13791
almost,49300,0,13884.6
almost,49400,0,13870.8
almost,49500,0,13875
almost,49600,0,13931.2
almost,49700,0,14020.4
almost,49800,0,14020.4
almost,49900,0,14092.2
almost,50000,0,14151.4
almost,50100,0,14184
almost,50200,0,14117.4
almost,50300,0,14145
almost,50400,0,14210.8
almost,50500,0,14264.6
almost,50600,0,14585.4
almost,50700,0,14695.6
almost,50800,0,15411.2
almost,50900,0,15840.8
almost,51000,0,15181.2
almost,51100,0,14743.8
almost,51200,0,15067
almost,51300,0,15526.6
almost,51400,0,14887.4
almost,51500,0,15056.6
almost,51600,0,15222.4
almost,51700,0,15105.8
almost,51800,0,15189
almost,51900,0,15228.2
almost,52000,0,15199
almost,52100,0,15596.6
almost,52200,0,15214.2
almost,52300,0,15309.2
almost,52400,0,15175.6
almost,52500,0,15220
almost,52600,0,15223
almost,52700,0,15169.4
almost,52800,0,15243.6
almost,52900,0,15196.4
almost,53000,0,15306.6
almost,53100,0,15203.4
almost,53200,0,15508.6
almost,53300,0,15337.2
almost,53400,0,15551.6
almost,53500,0,15450
almost,53600,0,15690
almost,53700,0,15681.2
almost,53800,0,15777
almost,53900,0,15856
almost,54000,0,15803.8
almost,54100,0,15681.4
almost,54200,0,15773.4
almost,54300,0,15801.6
almost,54400,0,15679.4
almost,54500,0,15772.6
almost,54600,0,15816
almost,54700,0,16301.6
almost,54800,0,16104.8
almost,54900,0,15867.2
almost,55000,0,15923.4
almost,55100,0,15792.4
almost,55200,0,15885.2
almost,55300,0,16395.8
almost,55400,0,16296.2
almost,55500,0,16808.6
almost,55600,0,16308.8
almost,55700,0,16421
almost,55800,0,16174
almost,55900,0,15996.6
almost,56000,0,16096.4
almost,56100,0,16112
almost,56200,0,16235.4
almost,56300,0,16254
almost,56400,0,16244.6
almost,56500,0,16439.4
almost,56600,0,16726.8
almost,56700,0,16661.2
almost,56800,0,16552.8
almost,56900,0,16521.6
almost,57000,0,16330.2
almost,57100,0,16546.4
almost,57200,0,16802.8
almost,57300,0,16675.6
almost,57400,0,16851.6
almost,57500,0,16810.8
almost,57600,0,16852.6
almost,57700,0,16648.8
almost,57800,0,16732.6
almost,57900,0,16730.8
almost,58000,0,16708.8
almost,58100,0,16860.2
almost,58200,0,16859.2
almost,58300,0,16811.4
almost,58400,0,16792.8
almost,58500,0,16790
almost,58600,0,16755.6
almost,58700,0,16802.8
almost,58800,0,16800.4
almost,58900,0,16905.4
almost,59000,0,17411.4
almost,59100,0,16922.8
almost,59200,0,17077.6
almost,59300,0,17138
almost,59400,0,17090.8
almost,59500,0,17091.4
almost,59600,0,17055.4
almost,59700,0,17202
almost,59800,0,17077.4
almost,59900,0,17114.6
almost,60000,0,17145.4
almost,60100,0,17183
almost,60200,0,17268.4
almost,60300,0,17252.4
almost,60400,0,17237.6
almost,60500,0,17269.6
almost,60600,0,17309.6
almost,60700,0,18996.4
almost,60800,0,17695
almost,60900,0,17774.8
almost,61000,0,17712.2
almost,61100,0,21845.6
almost,61200,0,18994
almost,61300,0,18335.6
almost,61400,0,17800.8
almost,61500,0,17748.2
almost,61600,0,17748.2
almost,61700,0,17821.2
almost,61800,0,17879.8
almost,61900,0,17861
almost,62000,0,17706.4
almost,62100,0,17756
almost,62200,0,17726.2
almost,62300,0,17984.6
almost,62400,0,18594.2
almost,62500,0,18286.6
almost,62600,0,18161.8
almost,62700,0,18500
almost,62800,0,18213
almost,62900,0,18000.2
almost,63000,0,18339.6
almost,63100,0,18242.6
almost,63200,0,18304.4
almost,63300,0,18293.4
almost,63400,0,18282.2
almost,63500,0,18393.4
almost,63600,0,18596.6
almost,63700,0,18321.8
almost,63800,0,18602.8
almost,63900,0,19221.6
almost,64000,0,19724
almost,64100,0,21173.4
almost,64200,0,20553.6
almost,64300,0,19292.2
almost,64400,0,18780.2
almost,64500,0,18876
almost,64600,0,18513.4
almost,64700,0,18762.6
almost,64800,0,18729.6
almost,64900,0,19671.4
almost,65000,0,19400.6
almost,65100,0,18957.4
almost,65200,0,18749.8
almost,65300,0,18802.2
almost,65400,0,18969.6
almost,65500,0,19007.6
almost,65600,0,18985.8
almost,65700,0,19051.2
almost,65800,0,19283.4
almost,65900,0,19281.2
almost,66000,0,19142.2
almost,66100,0,18971.6
almost,66200,0,19887.6
almost,66300,0,19358.4
almost,66400,0,19222.4
almost,66500,0,19073.8
almost,66600,0,19103.4
almost,66700,0,19844.4
almost,66800,0,19904.2
almost,66900,0,19963.6
almost,67000,0,19777.4
almost,67100,0,19892
almost,67200,0,19643.4
almost,67300,0,19512.6
almost,67400,0,19532.8
almost,67500,0,19527.2
almost,67600,0,19495.4
almost,67700,0,19674.6
almost,67800,0,19528.6
almost,67900,0,19677.4
almost,68000,0,19605.8
almost,68100,0,19630.8
almost,68200,0,19704
almost,68300,0,19692
almost,68400,0,19754.2
almost,68500,0,19756.8
almost,68600,0,19739.2
almost,68700,0,19791.2
almost,68800,0,19817.8
almost,68900,0,19829.6
almost,69000,0,19887.2
almost,69100,0,19918.8
almost,69200,0,19922.2
almost,69300,0,19977.4
almost,69400,0,19981.4
almost,69500,0,20023
almost,69600,0,20028.4
almost,69700,0,20097
almost,69800,0,20108.4
almost,69900,0,20186.6
almost,70000,0,20185
almost,70100,0,20240.6
almost,70200,0,20260.4
almost,70300,0,20282
almost,70400,0,20363.2
almost,70500,0,20395
almost,70600,0,20385.2
almost,70700,0,20437.4
almost,70800,0,20489.2
almost,70900,0,20580.6
almost,71000,0,20628
almost,71100,0,20609.8
almost,71200,0,20833.8
almost,71300,0,20683.6
almost,71400,0,20803
almost,71500,0,20711
almost,71600,0,20756.6
almost,71700,0,20852.6
almost,71800,0,20877.6
almost,71900,0,20959
almost,72000,0,20926.2
almost,72100,0,21089.8
almost,72200,0,21271.2
almost,72300,0,21152.4
almost,72400,0,21339
almost,72500,0,21276.8
almost,72600,0,21159
almost,72700,0,21302.8
almost,72800,0,21365.8
almost,72900,0,22424.8
almost,73000,0,22476.4
almost,73100,0,21508.4
almost,73200,0,21329.6
almost,73300,0,21404.6
almost,73400,0,21598.8
almost,73500,0,21465
almost,73600,0,21447.2
almost,73700,0,21535.8
almost,73800,0,21499.8
almost,73900,0,21609.8
almost,74000,0,21586.2
almost,74100,0,21590.6
almost,74200,0,21721.6
almost,74300,0,21816
almost,74400,0,21690.4
almost,74500,0,21979.2
almost,74600,0,21845
almost,74700,0,21825.4
almost,74800,0,21863
almost,74900,0,21877.6
almost,75000,0,21842.6
almost,75100,0,21884.6
almost,75200,0,21907.8
almost,75300,0,21991.8
almost,75400,0,21975.2
almost,75500,0,22010.8
almost,75600,0,22043
almost,75700,0,22075.2
almost,75800,0,22214.6
almost,75900,0,22207.8
almost,76000,0,22207.8
almost,76100,0,22250
almost,76200,0,22272.4
almost,76300,0,22315.6
almost,76400,0,22310.6
almost,76500,0,22325.2
almost,76600,0,22337.6
almost,76700,0,22396
almost,76800,0,22387.2
almost,76900,0,22473.4
almost,77000,0,22486.6
almost,77100,0,22504.6
almost,77200,0,22553.4
almost,77300,0,22566.6
almost,77400,0,22593.8
almost,77500,0,22639.2
almost,77600,0,22683.8
almost,77700,0,22726.2
almost,77800,0,22754.4
almost,77900,0,22781.6
almost,78000,0,22826.4
almost,78100,0,22863.6
almost,78200,0,22895
almost,78300,0,22920.8
almost,78400,0,22929.2
almost,78500,0,23005
almost,78600,0,23001
almost,78700,0,23021.6
almost,78800,0,23056
almost,78900,0,23076.2
almost,79000,0,23164.2
almost,79100,0,23197.6
almost,79200,0,23580.4
almost,79300,0,23320.8
almost,79400,0,23580.4
almost,79500,0,23340.4
almost,79600,0,23219
almost,79700,0,23320.2
almost,79800,0,23270
almost,79900,0,23335.6
almost,80000,0,23281.4
almost,80100,0,23518.4
almost,80200,0,23446.6
almost,80300,0,23419.2
almost,80400,0,23574.8
almost,80500,0,23575.6
almost,80600,0,23805.2
almost,80700,0,23630
almost,80800,0,23637.6
almost,80900,0,23638.6
almost,81000,0,23751
almost,81100,0,23848.6
almost,81200,0,23709.8
almost,81300,0,23843.6
almost,81400,0,23850.8
almost,81500,0,23823.2
almost,81600,0,23847.8
almost,81700,0,23921.4
almost,81800,0,23890
almost,81900,0,23856.8
almost,82000,0,23906.8
almost,82100,0,23939.2
almost,82200,0,24007.2
almost,82300,0,23997.4
almost,82400,0,24970
almost,82500,0,25539.6
almost,82600,0,24606
almost,82700,0,24399.8
almost,82800,0,24350.4
almost,82900,0,24355.6
almost,83000,0,24384.2
almost,83100,0,24469.4
almost,83200,0,24634.6
almost,83300,0,24763.6
almost,83400,0,24767
almost,83500,0,25058.2
almost,83600,0,24850.8
almost,83700,0,25010.2
almost,83800,0,24951.2
almost,83900,0,25042.2
almost,84000,0,24755.6
almost,84100,0,24689
almost,84200,0,24735.8
almost,84300,0,24757.8
almost,84400,0,24819.4
almost,84500,0,25352
almost,84600,0,24888.4
almost,84700,0,25035.8
almost,84800,0,25135.6
almost,84900,0,24978.8
almost,85000,0,24887.6
almost,85100,0,25003
almost,85200,0,25279.2
almost,85300,0,25130.4
almost,85400,0,25266.8
almost,85500,0,25336.6
almost,85600,0,25435
almost,85700,0,25189.2
almost,85800,0,25154.2
almost,85900,0,25398.2
almost,86000,0,25305
almost,86100,0,25376
almost,86200,0,25632.2
almost,86300,0,25281.4
almost,86400,0,25433.2
almost,86500,0,25407.2
almost,86600,0,25393.6
almost,86700,0,25529.4
almost,86800,0,25657.8
almost,86900,0,26129.4
almost,87000,0,26723.6
almost,87100,0,26366
almost,87200,0,25921.2
almost,87300,0,26152.8
almost,87400,0,26062.6
almost,87500,0,25888
almost,87600,0,25946.6
almost,87700,0,25862.8
almost,87800,0,25968.6
almost,87900,0,26402.2
almost,88000,0,26344.2
almost,88100,0,26283.4
almost,88200,0,26289.6
almost,88300,0,26414.4
almost,88400,0,26017.2
almost,88500,0,27187.6
almost,88600,0,26731.2
almost,88700,0,27243.4
almost,88800,0,26712.4
almost,88900,0,27040
almost,89000,0,27122.2
almost,89100,0,26969.2
almost,89200,0,26849
almost,89300,0,27054.6
almost,89400,0,26860.8
almost,89500,0,27059.8
almost,89600,0,27148.6
almost,89700,0,26912
almost,89800,0,27225.2
almost,89900,0,26933.2
almost,90000,0,26994.8
almost,90100,0,26938.4
almost,90200,0,27059
almost,90300,0,27081.6
almost,90400,0,27030.2
almost,90500,0,27335.2
almost,90600,0,27326.4
almost,90700,0,27329
almost,90800,0,27142.2
almost,90900,0,27307.4
almost,91000,0,27625.6
almost,91100,0,27084.6
almost,91200,0,28056.4
almost,91300,0,27572
almost,91400,0,27422.2
almost,91500,0,27178.6
almost,91600,0,27197
almost,91700,0,27109
almost,91800,0,27013.4
almost,91900,0,27018.4
almost,92000,0,27042
almost,92100,0,27068.6
almost,92200,0,27104.2
almost,92300,0,27100.2
almost,92400,0,27191.8
almost,92500,0,27163.6
almost,92600,0,27274.8
almost,92700,0,27419
almost,92800,0,27402.8
almost,92900,0,27368.8
almost,93000,0,27401.2
almost,93100,0,27503
almost,93200,0,27487.2
almost,93300,0,27398.2
almost,93400,0,27484.4
almost,93500,0,27486.4
almost,93600,0,27478.4
almost,93700,0,27489.4
almost,93800,0,27488.8
almost,93900,0,27640.6
almost,94000,0,27583.2
almost,94100,0,27615
almost,94200,0,27668
almost,94300,0,27684.4
almost,94400,0,27711.4
almost,94500,0,27721.6
almost,94600,0,27827.6
almost,94700,0,28209.6
almost,94800,0,28192
almost,94900,0,28291.2
almost,95000,0,28384.2
almost,95100,0,28386.6
almost,95200,0,28112
almost,95300,0,28115
almost,95400,0,28133.2
almost,95500,0,28155.2
almost,95600,0,28195.2
almost,95700,0,28281.2
almost,95800,0,28253.4
almost,95900,0,28959.8
almost,96000,0,28788.8
almost,96100,0,28613.2
almost,96200,0,28846
almost,96300,0,28729.2
almost,96400,0,28705
almost,96500,0,28502.8
almost,96600,0,28810
almost,96700,0,28598.4
almost,96800,0,28570.6
almost,96900,0,28542.2
almost,97000,0,28436.8
almost,97100,0,28525
almost,97200,0,28503.6
almost,97300,0,28548.6
almost,97400,0,28636.6
almost,97500,0,28636
almost,97600,0,28656
almost,97700,0,28771.8
almost,97800,0,28954.4
almost,97900,0,28970.2
almost,98000,0,28929.2
almost,98100,0,28976.4
almost,98200,0,28992.2
almost,98300,0,29003.4
almost,98400,0,29049.4
almost,98500,0,29108.8
almost,98600,0,29168.4
almost,98700,0,29126.2
almost,98800,0,29217.4
almost,98900,0,29240.8
almost,99000,0,29205.2
almost,99100,0,29263
almost,99200,0,29337.6
almost,99300,0,29301.8
almost,99400,0,29344.2
almost,99500,0,29414.4
almost,99600,0,29388
almost,99700,0,29408.2
almost,99800,0,29464.4
almost,99900,0,29536.2
almost,100000,0,29518.2
